id_num,Term,Tuition,Fee,Room,Meal,All_Charges,Gordon_Gift,Gordon_Unfunded_Gift,Gordon_Funded_Gift,Loans,Total_Gift,TR,Tot_aid,TF_Net_price,Tot_Net_price,Remain_All_Aid_Applied,Current_Balance
50209543,FA2021 ,12625,500,4270,1080,18475,3425,3175,250,14750,4425,0,19175,8700,14050,-700,0
50209543,FA2022 ,13005,515,4610,1140,19270,4925,3175,1750,16250,4925,0,21175,8595,14345,-1905,0
50209543,SP2021 ,12625,500,4270,1080,18475,3425,3175,250,14250,3425,0,17675,9700,15050,800,0
50209543,SP2022 ,13005,515,4610,1140,19270,4925,3175,1750,15050,4925,0,19975,8595,14345,-705,0
50221942,FA2021 ,12625,500,4580,2110,19815,6950,6950,0,11250,10773,0,22023,2352,9042,-2208,-300
50221942,FA2022 ,13005,515,3855,2220,19595,6450,6450,0,9235,10723,0,19958,2797,8872,-363,-300
50221942,FA2023 ,13500,550,5150,2325,21525,6450,6450,0,12199,7700,0,19899,6350,13825,1626,-300
50221942,FA2024 ,14750,600,5410,2450,23210,7700,5000,2700,10250,13898,0,24148,1452,9312,-938,-300
50221942,SP2021 ,12625,500,4240,2110,19475,6950,6950,0,11250,9272,0,20522,3853,10203,-1047,-300
50221942,SP2022 ,13005,515,3855,2220,19595,6450,6450,0,9235,10722,0,19957,2798,8873,-362,-300
50221942,SP2023 ,13500,550,5150,2325,21525,6450,6450,0,12198,7700,0,19898,6350,13825,1627,-300
50221942,SP2024 ,14750,600,5410,2450,23210,7700,5000,2700,10250,12897,0,23147,2453,10313,63,-300
50209802,FA2021 ,12625,500,4830,1080,19035,5925,5875,50,3750,7425,0,11175,5700,11610,7860,0
50209802,FA2022 ,13005,515,4610,NULL,18130,5925,5875,50,3750,5925,0,9675,7595,12205,8455,0
50209802,SP2021 ,12625,500,4830,1080,19035,5925,5875,50,3750,5925,0,9675,7200,13110,9360,0
50209802,SP2022 ,13005,515,4610,NULL,18130,5925,5875,50,3750,5925,0,9675,7595,12205,8455,0
50221943,FA2021 ,12625,500,4580,2110,19815,7500,7500,0,10581,13473,0,24054,-348,6342,-4239,-156
50221943,FA2022 ,13005,515,4810,2220,20550,8000,7000,1000,3250,12723,0,15973,797,7827,4577,-156
50221943,FA2023 ,13500,550,5440,NULL,19490,9250,7000,2250,8750,12523,0,21273,1527,6967,-1783,-156
50221943,FA2024 ,14750,600,5240,NULL,20590,8000,7000,1000,5750,13598,0,19348,1752,6992,1242,-156
50221943,SP2021 ,12625,500,4580,2110,19815,7500,7500,0,2750,12322,0,15072,803,7493,4743,-156
50221943,SP2022 ,13005,515,4810,2220,20550,8000,7000,1000,3250,12722,0,15972,798,7828,4578,-156
50221943,SP2023 ,13500,6825,6825,NULL,20325,7750,6500,1250,3750,11022,0,14772,9303,9303,5553,-156
50221943,SP2024 ,14750,600,5240,NULL,20590,8000,7000,1000,5750,13597,0,19347,1753,6993,1243,-156
50216533,SP2021 ,12625,500,4580,2110,19815,6500,6500,0,NULL,6500,0,6500,6625,13315,13315,0
50213978,FA2021 ,12625,6350,6350,NULL,18975,3213,3213,0,3250,4713,0,7963,14262,14262,11012,0
50213978,FA2022 ,13005,515,NULL,1140,14660,13005,13005,0,3750,13005,0,16755,515,1655,-2095,0
50213978,FA2023 ,13500,550,NULL,NULL,14050,0,0,0,3750,13500,13500,17250,550,550,-3200,0
50213978,SP2021 ,12625,500,3740,1080,17945,0,0,0,3250,12625,0,15875,500,5320,2070,0
50213978,SP2022 ,13005,515,NULL,NULL,13520,13005,13005,0,3750,13005,0,16755,515,515,-3235,0
50213978,SP2023 ,13500,550,NULL,NULL,14050,0,0,0,3750,13500,13500,17250,550,550,-3200,0
50210200,FA2021 ,12625,500,4270,NULL,17395,7800,7800,0,3750,9300,0,13050,3825,8095,4345,0
50210200,FA2022 ,13005,515,4610,NULL,18130,7800,7800,0,3750,11073,0,14823,2447,7057,3307,0
50210200,SP2021 ,12625,500,4270,NULL,17395,7800,7800,0,3750,7800,0,11550,5325,9595,5845,0
50210200,SP2022 ,13005,515,4610,NULL,18130,7800,7800,0,3750,11072,0,14822,2448,7058,3308,0
50216382,FA2021 ,12625,500,3740,2110,18975,8675,8675,0,0,15898,0,15898,-2773,3077,3077,0
50216382,FA2022 ,13005,515,4810,2220,20550,8675,8675,0,0,15147,0,15147,-1627,5403,5403,0
50216382,FA2023 ,13500,550,4790,NULL,18840,9675,1000,8675,0,15947,0,15947,-1897,2893,2893,0
50216382,SP2021 ,12625,500,3740,2110,18975,8675,8675,0,0,13897,0,13897,-772,5078,5078,0
50216382,SP2022 ,13005,515,4810,2220,20550,8675,8675,0,3750,15148,0,18898,-1628,5402,1652,0
50216382,SP2023 ,13500,550,4790,NULL,18840,9675,1000,8675,0,15948,0,15948,-1898,2892,2892,0
50225453,FA2022 ,13005,515,4260,2220,20000,6000,6000,0,0,6973,0,6973,6547,13027,13027,0
50234520,FA2024 ,14750,600,5410,2450,23210,7250,7250,0,18248,10808,0,29056,4542,12402,-5846,-2378
50234520,SP2024 ,14750,600,5410,2450,23210,7250,7250,0,14407,10807,0,25214,4543,12403,-2004,-2378
50234634,FA2024 ,14750,600,4200,2450,22000,9850,9850,0,9630,13985,0,23615,1365,8015,-1615,0
50234634,SP2024 ,14750,600,4200,2450,22000,9850,9850,0,7750,13985,0,21735,1365,8015,265,0
50212555,FA2021 ,12625,500,4470,1080,18675,925,925,0,21511,1425,0,22936,11700,17250,-4261,0
50212555,FA2022 ,14680,515,4260,86.99,19541.99,925,925,0,21616,925,0,22541,14270,18616.99,-2999.01,0
50212555,SP2021 ,12625,500,4270,1080,18475,925,925,0,21510,925,0,22435,12200,17550,-3960,0
50212555,SP2022 ,7170,257,NULL,NULL,7427,0,0,0,15197,0,0,15197,7427,7427,-7770,0
50224445,FA2021 ,12625,500,4580,2110,19815,6000,6000,0,NULL,6500,0,6500,6625,13315,13315,20424.81
50224445,FA2022 ,13005,515,3855,2220,19595,5500,5500,0,NULL,5500,0,5500,8020,14095,14095,20424.81
50224445,FA2023 ,13500,550,4000,2325,20375,5500,5500,0,NULL,5500,0,5500,8550,14875,14875,20424.81
50224445,FA2024 ,18520,600,5030,NULL,24150,5500,5500,0,NULL,5500,0,5500,13620,18650,18650,20424.81
50224445,SP2021 ,12625,500,4580,2110,19815,6000,6000,0,NULL,6000,0,6000,7125,13815,13815,20424.81
50224445,SP2022 ,13005,515,3855,2220,19595,5500,5500,0,NULL,5500,0,5500,8020,14095,14095,20424.81
50224445,SP2023 ,13500,550,4000,2325,20375,5500,5500,0,NULL,5500,0,5500,8550,14875,14875,20424.81
50224445,SP2024 ,14750,600,5030,1270,21650,5500,5500,0,NULL,5500,0,5500,9850,16150,16150,20424.81
50230545,FA2023 ,13500,550,4000,2325,20375,6000,6000,0,NULL,6000,0,6000,8050,14375,14375,44947.5
50230545,FA2024 ,14750,600,4200,2450,22000,6000,1000,5000,NULL,6000,0,6000,9350,16000,16000,44947.5
50230545,SP2023 ,13500,550,4000,2325,20375,6000,6000,0,NULL,6000,0,6000,8050,14375,14375,44947.5
50230545,SP2024 ,14750,600,4200,2450,22000,6000,1000,5000,NULL,6000,0,6000,9350,16000,16000,44947.5
50203432,FA2021 ,12625,500,4270,1080,18475,2175,0,2175,11500,4175,0,15675,8950,14300,2800,0
50203432,SP2021 ,12625,500,4270,NULL,17395,2175,0,2175,11500,2675,0,14175,10450,14720,3220,0
50213413,FA2021 ,12625,500,3740,2110,18975,8175,8175,0,3250,10675,0,13925,2450,8300,5050,0
50213413,FA2022 ,13005,515,4380,2220,20120,8175,8175,0,3750,8675,0,12425,4845,11445,7695,0
50213413,FA2023 ,13500,550,4790,NULL,18840,8925,3650,5275,3750,9425,0,13175,4625,9415,5665,0
50213413,SP2021 ,12625,500,3740,2110,18975,8175,8175,0,3250,8675,0,11925,4450,10300,7050,0
50213413,SP2022 ,13005,515,4380,2220,20120,8175,8175,0,7550,8675,0,16225,4845,11445,3895,0
50213413,SP2023 ,13500,550,4790,NULL,18840,8925,3650,5275,3750,9425,0,13175,4625,9415,5665,0
50220934,FA2021 ,12625,500,4580,2110,19815,6750,6750,0,6905,7750,0,14655,5375,12065,5160,0
50220934,FA2022 ,13005,515,3855,2220,19595,6000,6000,0,8033,6000,0,14033,7520,13595,5562,0
50220934,SP2021 ,12625,500,4580,2110,19815,6750,6750,0,6905,6750,0,13655,6375,13065,6160,0
50220934,SP2022 ,13005,515,3855,2220,19595,6000,6000,0,14135,6000,0,20135,7520,13595,-540,0
50224942,FA2022 ,13005,515,3855,2220,19595,6050,6050,0,2750,6050,0,8800,7470,13545,10795,-18
50224942,FA2023 ,13500,550,4000,2325,20375,6050,6050,0,9251,6050,0,15301,8000,14325,5074,-18
50224942,FA2024 ,14750,600,5410,2450,23210,8050,5000,3050,17063,8050,0,25113,7300,15160,-1903,-18
50224942,SP2022 ,13005,515,3855,2220,19595,6050,6050,0,2750,6050,0,8800,7470,13545,10795,-18
50224942,SP2023 ,13500,550,4000,2325,20375,6050,6050,0,15335,6050,0,21385,8000,14325,-1010,-18
50224942,SP2024 ,14750,600,5410,2450,23210,6050,5000,1050,17951,6050,0,24001,9300,17160,-791,-18
50225192,FA2022 ,13005,515,4260,2690,20470,6000,6000,0,14671,6000,0,20671,7520,14470,-201,9007.8
50225192,FA2023 ,13500,550,5150,2325,21525,6000,5500,500,NULL,6000,0,6000,8050,15525,15525,9007.8
50225192,FA2024 ,14750,600,5720,1270,22340,6000,5500,500,NULL,6000,0,6000,9350,16340,16340,9007.8
50225192,SP2022 ,13005,515,4260,2690,20470,6000,6000,0,14671,6000,0,20671,7520,14470,-201,9007.8
50225192,SP2023 ,13500,550,5150,2325,21525,6000,5500,500,NULL,6000,0,6000,8050,15525,15525,9007.8
50225192,SP2024 ,14750,600,5720,0,21070,6000,5500,500,NULL,6000,0,6000,9350,15070,15070,9007.8
50209960,FA2021 ,12625,500,4270,1080,18475,4675,2662,2013,3250,8045,0,11295,5080,10430,7180,0
50209960,FA2022 ,13005,515,4610,NULL,18130,5925,2000,3925,3750,5925,0,9675,7595,12205,8455,0
50209960,SP2021 ,12625,500,4270,NULL,17395,6675,2663,4012,3250,8545,0,11795,4580,8850,5600,0
50209960,SP2022 ,14680,515,4610,NULL,19805,5425,1500,3925,3750,5425,0,9175,9770,14380,10630,0
50227131,FA2022 ,13005,515,3855,2220,19595,6500,6500,0,NULL,6500,0,6500,7020,13095,13095,0
50227131,FA2023 ,13500,550,4000,2325,20375,6500,6500,0,NULL,6500,0,6500,7550,13875,13875,0
50227131,FA2024 ,14750,600,5030,35.25,20415.25,6500,6500,0,NULL,6500,0,6500,8850,13915.25,13915.25,0
50227131,SP2022 ,13005,515,3855,2220,19595,6500,6500,0,NULL,6500,0,6500,7020,13095,13095,0
50227131,SP2023 ,13500,550,4000,2325,20375,6500,6500,0,NULL,6500,0,6500,7550,13875,13875,0
50227131,SP2024 ,14750,600,5030,NULL,20380,6500,6500,0,NULL,6500,0,6500,8850,13880,13880,0
50227446,FA2022 ,13005,515,4380,2220,20120,13520,13520,0,NULL,13520,0,13520,0,6600,6600,0
50226642,FA2022 ,13005,515,4810,2220,20550,6750,6750,0,2750,6750,0,9500,6770,13800,11050,2731
50226642,FA2023 ,13500,550,4000,2325,20375,6750,6100,650,3250,6750,0,10000,7300,13625,10375,2731
50226642,SP2022 ,13005,515,4810,2220,20550,6750,6750,0,2750,6750,0,9500,6770,13800,11050,2731
50226642,SP2023 ,13500,550,4000,2325,20375,6750,6100,650,3250,6750,0,10000,7300,13625,10375,2731
50230542,FA2024 ,4070,NULL,NULL,NULL,4070,0,0,0,NULL,0,0,0,4070,4070,4070,0
50210018,FA2021 ,12625,500,4270,NULL,17395,2425,2425,0,3750,3425,0,7175,9700,13970,10220,0
50210018,FA2022 ,13005,515,4610,NULL,18130,2425,2425,0,NULL,2425,0,2425,11095,15705,15705,0
50210018,SP2021 ,12625,500,4270,NULL,17395,2425,2425,0,3750,2425,0,6175,10700,14970,11220,0
50210018,SP2022 ,13005,515,4610,NULL,18130,2425,2425,0,NULL,2425,0,2425,11095,15705,15705,0
50209160,FA2021 ,12625,500,4830,1080,19035,4425,4425,0,14578,5925,0,20503,7200,13110,-1468,0
50209160,FA2022 ,13005,515,5080,1140,19740,4425,4425,0,16706,4425,0,21131,9095,15315,-1391,0
50209160,SP2021 ,12625,500,4830,1080,19035,4425,4425,0,15565,4425,0,19990,8700,14610,-955,0
50209160,SP2022 ,5360,515,5080,1140,12095,1824,1824,0,14627,1824,0,16451,4051,10271,-4356,0
50225019,FA2022 ,13005,515,4260,2220,20000,5500,5500,0,2750,5500,0,8250,8020,14500,11750,25
50225019,FA2023 ,13500,550,5150,2325,21525,5500,5500,0,3250,5500,0,8750,8550,16025,12775,25
50225019,FA2024 ,14750,600,5720,1270,22340,5500,5500,0,3750,5500,0,9250,9850,16840,13090,25
50225019,SP2022 ,13005,515,4260,2220,20000,5500,5500,0,2750,5500,0,8250,8020,14500,11750,25
50225019,SP2023 ,13500,550,5150,2325,21525,5500,5500,0,3250,5500,0,8750,8550,16025,12775,25
50225019,SP2024 ,14750,600,5720,1270,22340,5500,5500,0,3750,5500,0,9250,9850,16840,13090,25
50210982,FA2021 ,12625,500,4270,2110,19505,3925,3925,0,1000,5425,0,6425,7700,14080,13080,0
50210982,FA2022 ,13005,515,4810,2220,20550,3925,3925,0,3750,3925,0,7675,9595,16625,12875,0
50210982,SP2021 ,12625,500,4270,2110,19505,3925,3925,0,1000,3925,0,4925,9200,15580,14580,0
50210982,SP2022 ,13005,515,4810,2220,20550,3925,3925,0,3750,3925,0,7675,9595,16625,12875,0
50232595,FA2024 ,14750,600,5410,2450,23210,6000,6000,0,2750,14048,0,16798,1302,9162,6412,2253.55
50232595,SP2024 ,14750,600,5410,2450,23210,6000,6000,0,2750,9670,0,12420,5680,13540,10790,2253.55
50217971,FA2021 ,12625,500,3740,2110,18975,7175,7175,0,12250,9175,0,21425,3950,9800,-2450,0
50217971,FA2022 ,13005,515,4610,1140,19270,6675,6675,0,8750,7175,0,15925,6345,12095,3345,0
50217971,FA2023 ,13500,550,5440,NULL,19490,6675,6675,0,3750,12648,0,16398,1402,6842,3092,0
50217971,SP2021 ,12625,500,3740,2110,18975,7175,7175,0,12250,7675,0,19925,5450,11300,-950,0
50217971,SP2022 ,13005,515,4610,1140,19270,6675,6675,0,8750,7175,0,15925,6345,12095,3345,0
50217971,SP2023 ,13500,550,5440,NULL,19490,6675,6675,0,3750,12647,0,16397,1403,6843,3093,0
50205434,FA2021 ,12625,500,4830,1080,19035,425,0,425,3750,1425,0,5175,11700,17610,13860,0
50205434,FA2022 ,3580,NULL,NULL,NULL,3580,425,425,0,NULL,425,0,425,3155,3155,3155,0
50205434,FA2023 ,3720,NULL,NULL,NULL,3720,0,0,0,NULL,0,0,0,3720,3720,3720,0
50205434,SP2021 ,12625,500,4830,1080,19035,425,0,425,3750,425,0,4175,12700,18610,14860,0
50209047,FA2021 ,12625,500,4050,1080,18255,1775,1775,0,3750,4775,0,8525,8350,13480,9730,0
50209047,FA2022 ,13005,515,4810,1140,19470,1825,400,1425,3750,8635,0,12385,4885,10835,7085,0
50209047,SP2021 ,12625,500,4050,1080,18255,1425,1425,0,3750,1425,0,5175,11700,16830,13080,0
50209047,SP2022 ,5360,515,4810,1140,11825,587,0,587,3750,5878,0,9628,-3,5947,2197,0
50209296,FA2021 ,12625,500,4830,1080,19035,2925,2925,0,NULL,2925,0,2925,10200,16110,16110,0
50209296,FA2022 ,13005,515,4260,1140,18920,2925,2925,0,NULL,2925,0,2925,10595,15995,15995,0
50209296,SP2021 ,12625,500,4830,NULL,17955,2925,2925,0,NULL,2925,0,2925,10200,15030,15030,0
50209296,SP2022 ,13005,515,4260,1140,18920,2925,2925,0,NULL,2925,0,2925,10595,15995,15995,0
50211376,FA2021 ,12625,500,3740,2110,18975,11025,0,11025,3250,16673,0,19923,-3548,2302,-948,0
50211376,SP2021 ,12625,500,3740,2110,18975,11025,0,11025,3250,15732,0,18982,-2607,3243,-7,0
50215289,FA2021 ,12625,500,4580,2110,19815,500,500,0,3250,1500,0,4750,11625,18315,15065,0
50215289,FA2022 ,13005,515,4810,2220,20550,500,500,0,NULL,500,0,500,13020,20050,20050,0
50215289,FA2023 ,13500,550,5800,2535,22385,500,500,0,NULL,500,0,500,13550,21885,21885,0
50215289,SP2021 ,12625,500,4580,2110,19815,500,500,0,3250,500,0,3750,12625,19315,16065,0
50215289,SP2022 ,13005,515,4810,2220,20550,500,500,0,NULL,500,0,500,13020,20050,20050,0
50215289,SP2023 ,13500,550,5800,2745,22595,500,500,0,NULL,500,0,500,13550,22095,22095,0
50217376,FA2021 ,12625,500,4240,2110,19475,0,0,0,NULL,0,0,0,13125,19475,19475,0
50217376,SP2021 ,12625,500,5160,2110,20395,0,0,0,NULL,0,0,0,13125,20395,20395,0
50221510,FA2021 ,12625,500,3740,2110,18975,5750,5750,0,0,6250,0,6250,6875,12725,12725,0
50221510,FA2022 ,13005,515,3855,2220,19595,5250,5250,0,NULL,5250,0,5250,8270,14345,14345,0
50221510,FA2023 ,13500,550,4000,2325,20375,5250,5250,0,NULL,5250,0,5250,8800,15125,15125,0
50221510,FA2024 ,14750,600,4200,2450,22000,5250,5250,0,NULL,5250,0,5250,10100,16750,16750,0
50221510,SP2021 ,12625,500,3740,2110,18975,5750,5750,0,0,5750,0,5750,7375,13225,13225,0
50221510,SP2022 ,13005,515,3855,2220,19595,5250,5250,0,NULL,5250,0,5250,8270,14345,14345,0
50221510,SP2023 ,13500,550,4000,2325,20375,5250,5250,0,NULL,5250,0,5250,8800,15125,15125,0
50221510,SP2024 ,14750,600,4200,2450,22000,5250,5250,0,NULL,5250,0,5250,10100,16750,16750,0
50221600,FA2021 ,12625,500,3740,2550,19415,9000,9000,0,2750,10000,0,12750,3125,9415,6665,115
50221600,FA2022 ,13005,515,3855,2220,19595,8250,8250,0,3250,8250,0,11500,5270,11345,8095,115
50221600,FA2023 ,13500,550,4790,NULL,18840,8250,8250,0,3750,8250,0,12000,5800,10590,6840,115
50221600,FA2024 ,14750,600,5030,NULL,20380,8250,8250,0,3750,8250,0,12000,7100,12130,8380,115
50221600,SP2021 ,12625,500,3740,2550,19415,9000,9000,0,2750,9000,0,11750,4125,10415,7665,115
50221600,SP2022 ,13005,515,3855,2220,19595,8250,8250,0,3250,8250,0,11500,5270,11345,8095,115
50221600,SP2023 ,13500,550,4790,NULL,18840,8250,8250,0,3750,8250,0,12000,5800,10590,6840,115
50221600,SP2024 ,14750,600,5030,NULL,20380,8250,8250,0,3750,8250,0,12000,7100,12130,8380,115
50221659,FA2021 ,12625,500,4580,2110,19815,9600,9600,0,2750,11573,0,14323,1552,8242,5492,0
50221659,FA2022 ,13005,515,4810,2220,20550,9100,9100,0,10250,9100,0,19350,4420,11450,1200,0
50221659,SP2021 ,12625,500,4580,2110,19815,9764,9764,0,2750,10236,0,12986,2889,9579,6829,0
50221821,FA2021 ,12625,500,4580,2110,19815,7800,7800,0,0,8800,0,8800,4325,11015,11015,0
50221821,FA2022 ,13005,515,4260,2220,20000,7300,7300,0,NULL,7300,0,7300,6220,12700,12700,0
50221821,FA2023 ,13500,550,4560,2745,21355,7300,5000,2300,0,11323,0,11323,2727,10032,10032,0
50221821,FA2024 ,14750,600,5720,1270,22340,7300,5000,2300,NULL,7300,0,7300,8050,15040,15040,0
50221821,SP2021 ,12625,500,4580,2110,19815,7800,7800,0,0,7800,0,7800,5325,12015,12015,0
50221821,SP2022 ,13005,515,4260,2690,20470,7300,7300,0,NULL,7300,0,7300,6220,13170,13170,0
50221821,SP2023 ,13500,550,4560,2745,21355,7300,5000,2300,0,11322,0,11322,2728,10033,10033,0
50221821,SP2024 ,14750,600,5720,1270,22340,7300,5000,2300,NULL,7300,0,7300,8050,15040,15040,0
50221880,FA2021 ,12625,500,3740,2110,18975,0,0,0,2750,18698,12625,21448,-5573,277,-2473,-6888
50221880,FA2022 ,13005,515,3855,2220,19595,0,0,0,3250,17828,13005,21078,-4308,1767,-1483,-6888
50221880,FA2023 ,13500,550,4560,2325,20935,0,0,0,3250,18473,13500,21723,-4423,2462,-788,-6888
50221880,FA2024 ,14750,600,5030,1270,21650,0,0,0,2853,19948,14750,22801,-4598,1702,-1151,-6888
50221880,SP2021 ,12625,500,3740,2110,18975,0,0,0,5250,16197,12625,21447,-3072,2778,-2472,-6888
50221880,SP2022 ,13005,515,3855,2220,19595,0,0,0,2250,18827,13005,21077,-5307,768,-1482,-6888
50221880,SP2023 ,13500,550,5440,1200,20690,0,0,0,3250,18472,13500,21722,-4422,2218,-1032,-6888
50221880,SP2024 ,8140,600,5030,1270,15040,0,0,0,2852,10617,8140,13469,-1877,4423,1571,-6888
50221894,FA2021 ,12625,500,3740,2110,18975,0,0,0,2750,18698,12625,21448,-5573,277,-2473,0
50221894,FA2022 ,13005,515,3855,2220,19595,0,0,0,3250,17828,13005,21078,-4308,1767,-1483,0
50221894,SP2021 ,12625,500,3740,2110,18975,0,0,0,5250,16197,12625,21447,-3072,2778,-2472,0
50221894,SP2022 ,13005,515,3855,2220,19595,0,0,0,2250,18827,13005,21077,-5307,768,-1482,0
50221930,FA2021 ,12625,500,4580,2110,19815,6250,6250,0,2750,6750,0,9500,6375,13065,10315,-1009.51
50221930,FA2022 ,13005,515,4810,2220,20550,5750,5750,0,3250,5750,0,9000,7770,14800,11550,-1009.51
50221930,FA2023 ,13500,550,4000,1200,19250,5750,5750,0,3750,5750,0,9500,8300,13500,9750,-1009.51
50221930,FA2024 ,14750,600,5240,NULL,20590,5750,5750,0,3750,5750,0,9500,9600,14840,11090,-1009.51
50221930,SP2021 ,12625,500,4580,2110,19815,6250,6250,0,2750,6250,0,9000,6875,13565,10815,-1009.51
50221930,SP2022 ,13005,515,4810,2220,20550,5750,5750,0,3250,5750,0,9000,7770,14800,11550,-1009.51
50221930,SP2023 ,13500,550,4990,2325,21365,5750,5750,0,3750,5750,0,9500,8300,15615,11865,-1009.51
50221930,SP2024 ,8140,600,5240,NULL,13980,3173,3173,0,3750,3173,0,6923,5567,10807,7057,-1009.51
50222307,FA2021 ,12625,500,3740,2550,19415,5500,5500,0,3250,5500,0,8750,7625,13915,10665,0
50222307,FA2022 ,13005,515,4260,2220,20000,5000,5000,0,NULL,5000,0,5000,8520,15000,15000,0
50222307,FA2023 ,13500,550,5800,2535,22385,5000,5000,0,NULL,5000,0,5000,9050,17385,17385,0
50222307,SP2021 ,12625,500,3740,2110,18975,5500,5500,0,3250,5500,0,8750,7625,13475,10225,0
50222307,SP2022 ,13005,515,4260,2220,20000,5000,5000,0,NULL,5000,0,5000,8520,15000,15000,0
50222307,SP2023 ,13500,550,5800,2745,22595,5000,5000,0,NULL,5000,0,5000,9050,17595,17595,0
50225131,FA2022 ,13005,515,4260,2220,20000,6000,6000,0,2750,6764,0,9514,6756,13236,10486,5476.64
50225131,FA2023 ,13500,550,4560,2325,20935,6000,6000,0,3250,6000,0,9250,8050,14935,11685,5476.64
50225131,FA2024 ,14750,600,5720,NULL,21070,6000,6000,0,NULL,6000,0,6000,9350,15070,15070,5476.64
50225131,SP2022 ,13005,515,3855,2220,19595,6000,6000,0,2750,6764,0,9514,6756,12831,10081,5476.64
50225131,SP2023 ,13500,550,4560,2325,20935,6000,6000,0,3250,6000,0,9250,8050,14935,11685,5476.64
50225131,SP2024 ,14750,7250,7250,NULL,22000,6000,6000,0,NULL,6000,0,6000,16000,16000,16000,5476.64
50225133,FA2022 ,13005,515,3855,2220,19595,7750,7750,0,2750,10250,0,13000,3270,9345,6595,-89.17
50225133,FA2023 ,13500,550,5150,2325,21525,7750,7750,0,3250,7750,0,11000,6300,13775,10525,-89.17
50225133,FA2024 ,14750,600,5410,2450,23210,9250,7250,2000,3250,9250,0,12500,6100,13960,10710,-89.17
50225133,SP2022 ,13005,515,3855,2220,19595,7750,7750,0,2750,11250,0,14000,2270,8345,5595,-89.17
50225133,SP2023 ,13500,550,5150,2325,21525,7250,7250,0,3250,8250,0,11500,5800,13275,10025,-89.17
50225133,SP2024 ,14750,7250,7250,NULL,22000,3660,3660,0,3250,3660,0,6910,18340,18340,15090,-89.17
50225454,FA2022 ,13005,515,3855,2220,19595,6000,6000,0,2750,6000,0,8750,7520,13595,10845,5433.32
50225454,FA2023 ,13500,550,4000,2325,20375,6000,6000,0,3250,6000,0,9250,8050,14375,11125,5433.32
50225454,FA2024 ,14750,600,4200,2450,22000,6000,6000,0,3750,6000,0,9750,9350,16000,12250,5433.32
50225454,SP2022 ,13005,515,3855,2220,19595,6000,6000,0,2750,6000,0,8750,7520,13595,10845,5433.32
50225454,SP2023 ,13500,550,4000,2325,20375,6000,6000,0,3250,6000,0,9250,8050,14375,11125,5433.32
50225454,SP2024 ,14750,600,4200,2450,22000,6000,6000,0,3750,6000,0,9750,9350,16000,12250,5433.32
50226777,FA2022 ,13005,515,4810,2220,20550,6500,6500,0,15460,6500,0,21960,7020,14050,-1410,40
50226777,FA2023 ,13500,550,5150,2325,21525,6500,6500,0,16946,6500,0,23446,7550,15025,-1921,40
50226777,FA2024 ,14750,600,5410,2450,23210,6500,5500,1000,18570,6500,0,25070,8850,16710,-1860,40
50226777,SP2022 ,13005,515,4810,2220,20550,6500,6500,0,14190,6500,0,20690,7020,14050,-140,40
50226777,SP2023 ,13500,550,5150,2325,21525,6500,6500,0,13353,6500,0,19853,7550,15025,1672,40
50226777,SP2024 ,14750,600,5410,2450,23210,6500,5500,1000,11083,6500,0,17583,8850,16710,5627,40
50227711,FA2023 ,13500,550,4000,2325,20375,7000,7000,0,2750,7000,0,9750,7050,13375,10625,-4181
50227711,FA2024 ,14750,600,5410,2450,23210,7000,7000,0,3250,13010,0,16260,2340,10200,6950,-4181
50227711,SP2023 ,13500,550,4000,2325,20375,7000,7000,0,2750,7000,0,9750,7050,13375,10625,-4181
50227711,SP2024 ,14750,600,5410,2450,23210,7000,7000,0,3250,13010,0,16260,2340,10200,6950,-4181
50231567,FA2024 ,14750,600,4200,2900,22450,7800,7000,800,2750,11498,0,14248,3852,10952,8202,-4587.09
50231567,SP2024 ,14750,600,5410,2900,23660,7800,7000,800,2750,11497,0,14247,3853,12163,9413,-4587.09
50232133,FA2024 ,14750,600,5410,2450,23210,7000,7000,0,2750,7000,0,9750,8350,16210,13460,706
50232133,SP2024 ,14750,600,5410,2450,23210,7500,7500,0,2750,7500,0,10250,7850,15710,12960,706
50232160,FA2024 ,14750,600,4790,2450,22590,7500,7500,0,2750,7500,0,10250,7850,15090,12340,25
50232160,SP2024 ,14750,600,4790,2450,22590,7500,7500,0,2750,7500,0,10250,7850,15090,12340,25
50235045,FA2024 ,14750,600,4200,1270,20820,11923,11923,0,3750,13151,0,16901,2199,7669,3919,414.66
50235045,SP2024 ,14750,600,4200,1270,20820,11922,11922,0,8890,13149,0,22039,2201,7671,-1219,414.66
50228973,FA2023 ,13500,550,4550,2325,20925,14000,6000,8000,NULL,14000,0,14000,50,6925,6925,0
50228973,SP2022 ,13005,515,3855,2220,19595,14000,9000,5000,NULL,14000,0,14000,-480,5595,5595,0
50228973,SP2023 ,13500,550,4550,2325,20925,14000,6000,8000,NULL,14000,0,14000,50,6925,6925,0
50215278,FA2021 ,12625,500,3740,2110,18975,6425,6425,0,3250,7925,0,11175,5200,11050,7800,0
50215278,FA2022 ,13005,515,4610,1140,19270,6925,6925,0,11250,6925,0,18175,6595,12345,1095,0
50215278,FA2023 ,13500,550,5440,NULL,19490,6425,6425,0,3750,6425,0,10175,7625,13065,9315,0
50215278,SP2021 ,12625,500,3740,2110,18975,6425,6425,0,6750,6425,0,13175,6700,12550,5800,0
