ID_NUM,YR_CDE,TRM_CDE,SUBTERM_CDE,STUD_SEQ_NUM,TRANSACTION_STS,CRS_CDE,ADV_REQ_CDE,CRS_TITLE,GRADE_CDE,ENTRY_DTE,ENTRY_YR,ENTRY_TRM,YR_LA_VIDA_TAKEN,PRE_POST_FY
50007077,2011,FA,NA,7,H,PED  016  B,PED016,LAVIDA: AUGUST,P,2011-08-24T00:00:00Z,2011,FA,First,Before
9606782,2010,SP,4Q,5,H,PED  015  B1,PED015,DISCOVERY EXPEDITION,P,2010-01-13T00:00:00Z,2009,SP,NA,NA
9606792,2011,SP,NA,7,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPERIENCE - JULY,P,2011-08-24T00:00:00Z,2011,FA,First,After
50008540,2010,SP,NA,8,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,P,2010-08-25T00:00:00Z,2010,FA,First,After
50008573,2011,FA,2Q,6,H,PED  015  G1,PED015,DISCOVERY - UPPERCLASS,P,2011-01-20T00:00:00Z,2010,SP,NA,NA
50003171,2010,FA,1Q,6,H,PED  015  D1,PED015,DISCOVERY EXPEDITION FRESHMEN,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50008578,2010,SP,NA,5,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,P,2010-08-25T00:00:00Z,2010,FA,First,After
50008653,2010,SP,NA,7,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,P,2010-08-25T00:00:00Z,2010,FA,First,After
50007202,2012,FA,NA,5,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPERIENCE AUG,P,2012-08-29T00:00:00Z,2012,FA,First,Before
50008694,2011,FA,1Q,6,H,PED  015  E1,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50007394,2012,FA,NA,1,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPERIENCE JULY,P,2012-08-29T00:00:00Z,2012,FA,First,Before
50007504,2011,FA,1Q,6,H,PED  015  C1,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50007551,2012,FA,1Q,7,H,PED  015  C,PED015,DISCOVERY,P,2012-01-19T00:00:00Z,2011,SP,NA,NA
50007618,2010,SP,NA,8,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,P,2010-08-25T00:00:00Z,2010,FA,First,After
50007627,2011,FA,2Q,8,H,PED  015  G2,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50007676,2010,FA,1Q,5,H,PED  015  B2,PED015,DISCOVERY EXPEDITION FRESHMEN,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50007761,2012,SP,NA,5,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPERIENCE MAY,P,2012-08-29T00:00:00Z,2012,FA,First,After
50004877,2011,FA,1Q,3,H,PED  015  D1,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50007775,2012,FA,1Q,8,H,PED  015  A,PED015,DISCOVERY,P,2012-08-29T00:00:00Z,2012,FA,NA,NA
50007945,2011,SP,NA,7,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP  MAY,P,2011-08-24T00:00:00Z,2011,FA,First,After
50007987,2012,FA,1Q,5,H,PED  015  A,PED015,DISCOVERY,P,2012-08-29T00:00:00Z,2012,FA,NA,NA
50008092,2010,FA,NA,5,H,PED  016  B,PED016,LAVIDA WILDERNESS EXP:AUG INC,P,2010-08-25T00:00:00Z,2010,FA,First,Before
50008748,2010,FA,NA,8,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP:AUG CURRENT,P,2009-08-26T00:00:00Z,2009,FA,Second,NA
50008965,2013,FA,1Q,4,H,PED  015  C,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50009273,2012,FA,NA,8,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPERIENCE JULY,P,2012-08-29T00:00:00Z,2012,FA,First,Before
50009274,2011,FA,1Q,5,H,PED  015  E2,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50009278,2010,FA,NA,3,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP:AUG CURRENT,P,2009-08-26T00:00:00Z,2009,FA,Second,NA
50008990,2012,FA,1Q,4,H,PED  015  A,PED015,DISCOVERY,P,2012-08-29T00:00:00Z,2012,FA,NA,NA
50008791,2010,SP,NA,6,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,P,2010-08-25T00:00:00Z,2010,FA,First,After
50008919,2011,FA,NA,6,H,PED  016  B,PED016,LAVIDA: AUGUST,P,2011-08-24T00:00:00Z,2011,FA,First,Before
50009280,2010,SP,NA,6,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,P,2010-08-25T00:00:00Z,2010,FA,First,After
50009293,2012,SP,4Q,6,H,PED  015  C,PED015,DISCOVERY,P,2013-01-16T00:00:00Z,2012,SP,NA,NA
50009297,2010,SP,NA,2,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,P,2010-08-25T00:00:00Z,2010,FA,First,After
50008960,2011,FA,1Q,5,H,PED  015  B1,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50009468,2012,FA,NA,1,H,PED  016  B,PED016,LAVIDA WILDERNESS EXPERIENCE JUNE,P,2015-05-18T00:00:00Z,2012,FA,First,Before
50008961,2011,FA,2Q,8,H,PED  015  G2,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50009510,2010,FA,2Q,7,H,PED  015  F1,PED015,DISCOVERY EXPEDITION,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50009013,2010,SP,NA,5,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,P,2010-08-25T00:00:00Z,2010,FA,First,After
50009013,2011,FA,2Q,6,D,PED  015  F1,PED015,DISCOVERY - UPPERCLASS,NA,2010-08-25T00:00:00Z,2010,FA,NA,NA
50009913,2010,SP,4Q,7,H,PED  015  A2,PED015,DISCOVERY,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50009961,2011,FA,1Q,5,H,PED  015  A1,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50009969,2011,SP,NA,7,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPERIENCE - JULY,P,2011-08-24T00:00:00Z,2011,FA,First,After
50009969,2012,FA,NA,5,D,PED  016  C,PED016,LAVIDA WILDERNESS EXPERIENCE JULY,NA,2011-08-24T00:00:00Z,2011,FA,Second,NA
50009988,2011,FA,NA,8,H,PED  016  B,PED016,LAVIDA: AUGUST,P,2011-08-24T00:00:00Z,2011,FA,First,Before
50009805,2011,FA,1Q,5,H,PED  015  E1,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50009833,2010,FA,NA,8,H,PED  016  C,PED016,LAVIDA WILDERNESS EXP:JUN INCOMING,P,2010-08-25T00:00:00Z,2010,FA,First,Before
50009863,2010,FA,NA,5,H,PED  016  B,PED016,LAVIDA WILDERNESS EXP:AUG INC,P,2010-08-25T00:00:00Z,2010,FA,First,Before
50009088,2010,SP,4Q,6,H,PED  015  A2,PED015,DISCOVERY EXPEDITION,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50009089,2013,SP,4Q,8,H,PED  015  B,PED015,DISCOVERY,P,2013-08-28T00:00:00Z,2013,FA,NA,NA
50011052,2010,SP,4Q,5,H,PED  015  C2,PED015,DISCOVERY EXPEDITION,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50011093,2010,FA,NA,5,H,PED  016  B,PED016,LAVIDA WILDERNESS EXP:AUG INC,P,2010-08-25T00:00:00Z,2010,FA,First,Before
50011095,2010,FA,1Q,5,D,PED  015  A1,PED015,DISCOVERY EXPEDITION FRESHMEN,NA,2010-08-25T00:00:00Z,2010,FA,NA,NA
50011135,2010,FA,1Q,5,H,PED  015  E1,PED015,DISCOVERY EXPEDITION FRESHMEN,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50009270,2010,FA,NA,2,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP:AUG CURRENT,P,2009-08-26T00:00:00Z,2009,FA,Second,NA
50011177,2012,FA,1Q,8,H,PED  015  D,PED015,DISCOVERY,P,2012-08-29T00:00:00Z,2012,FA,NA,NA
50011236,2010,FA,NA,8,H,PED  016  B,PED016,LAVIDA WILDERNESS EXP:AUG INC,P,2010-08-25T00:00:00Z,2010,FA,First,Before
50010380,2010,SP,NA,8,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,P,2010-08-25T00:00:00Z,2010,FA,First,After
50011276,2010,SP,4Q,1,H,PED  015  C2,PED015,DISCOVERY EXPEDITION,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50011304,2010,SP,NA,7,D,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,NA,2010-08-25T00:00:00Z,2010,FA,First,After
50011309,2010,SP,NA,11,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,P,2010-08-25T00:00:00Z,2010,FA,First,After
50010732,2010,FA,2Q,5,D,PED  015  J1,PED015,DISCOVERY EXPEDITION SO/JR/SR,NA,2009-08-26T00:00:00Z,2009,FA,NA,NA
50009871,2012,SP,NA,6,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPERIENCE MAY,P,2012-08-29T00:00:00Z,2012,FA,First,After
50011330,2010,SP,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,P,2010-08-25T00:00:00Z,2010,FA,First,After
50011555,2012,FA,1Q,1,H,PED  015  B,PED015,DISCOVERY,P,2012-08-29T00:00:00Z,2012,FA,NA,NA
50011373,2010,FA,1Q,5,H,PED  015  D3,PED015,DISCOVERY EXPEDITION FRESHMEN,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50011388,2010,FA,1Q,5,D,PED  015  B2,PED015,DISCOVERY EXPEDITION FRESHMEN,NA,2010-08-25T00:00:00Z,2010,FA,NA,NA
50011388,2010,SP,NA,8,H,PED  016  B,PED016,LAVIDA WILDERNESS EXP JUNE,P,2010-08-25T00:00:00Z,2010,FA,First,After
50011663,2010,SP,NA,4,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,P,2010-08-25T00:00:00Z,2010,FA,First,After
50011448,2010,FA,1Q,2,H,PED  015  B1,PED015,DISCOVERY EXPEDITION FRESHMEN,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50012605,2010,SP,4Q,8,H,PED  015  C2,PED015,DISCOVERY EXPEDITION,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50012050,2010,FA,1Q,5,H,PED  015  A2,PED015,DISCOVERY EXPEDITION FRESHMEN,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50012695,2010,SP,NA,9,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,P,2010-08-25T00:00:00Z,2010,FA,First,After
50012117,2010,FA,1Q,5,H,PED  015  E1,PED015,DISCOVERY EXPEDITION FRESHMEN,W,2010-08-25T00:00:00Z,2010,FA,NA,NA
50001593,2010,FA,2Q,11,H,PED  015  F1,PED015,DISCOVERY EXPEDITION,P,2009-08-26T00:00:00Z,2009,FA,NA,NA
50012792,2011,SP,NA,5,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP  MAY,P,2011-08-24T00:00:00Z,2011,FA,First,After
50012897,2010,FA,NA,7,H,PED  016  B,PED016,LAVIDA WILDERNESS EXP:AUG INC,P,2010-08-25T00:00:00Z,2010,FA,First,Before
50012902,2010,FA,1Q,5,H,PED  015  A1,PED015,DISCOVERY EXPEDITION FRESHMEN,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50012941,2010,FA,1Q,6,H,PED  015  C1,PED015,DISCOVERY EXPEDITION FRESHMEN,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50002000,2010,FA,1Q,5,D,PED  015  D2,PED015,DISCOVERY EXPEDITION FRESHMEN,NA,2010-08-25T00:00:00Z,2010,FA,NA,NA
50002000,2010,SP,NA,2,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,P,2010-08-25T00:00:00Z,2010,FA,First,After
50003886,2010,FA,1Q,1,D,PED  015  B1,PED015,DISCOVERY EXPEDITION FRESHMEN,NA,2010-01-13T00:00:00Z,2009,SP,NA,NA
50012959,2011,SP,4Q,6,H,PED  015  C1,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50003886,2011,FA,2Q,1,D,PED  015  J1,PED015,DISCOVERY - UPPERCLASS,NA,2010-01-13T00:00:00Z,2009,SP,NA,NA
50003886,2012,FA,2Q,1,D,PED  015  J,PED015,DISCOVERY,NA,2010-01-13T00:00:00Z,2009,SP,NA,NA
50003886,2012,SP,4Q,4,H,PED  015  A,PED015,DISCOVERY,P,2010-01-13T00:00:00Z,2009,SP,NA,NA
50011774,2010,FA,NA,5,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP:AUG CURRENT,P,2009-08-26T00:00:00Z,2009,FA,Second,NA
50012153,2012,FA,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPERIENCE AUG,P,2012-08-29T00:00:00Z,2012,FA,First,Before
50012991,2010,SP,NA,3,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,P,2010-08-25T00:00:00Z,2010,FA,First,After
50011786,2010,FA,NA,6,H,PED  016  B,PED016,LAVIDA WILDERNESS EXP:AUG INC,P,2010-08-25T00:00:00Z,2010,FA,First,Before
50011884,2010,SP,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,P,2010-08-25T00:00:00Z,2010,FA,First,After
50011922,2010,FA,NA,5,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP:AUG CURRENT,P,2009-08-26T00:00:00Z,2009,FA,Second,NA
50011952,2010,FA,NA,6,H,PED  016  C,PED016,LAVIDA WILDERNESS EXP:JUN INCOMING,P,2010-08-25T00:00:00Z,2010,FA,First,Before
50012216,2010,FA,NA,8,H,PED  016  C,PED016,LAVIDA WILDERNESS EXP:JUN INCOMING,P,2010-08-25T00:00:00Z,2010,FA,First,Before
50013019,2010,SP,NA,10,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,P,2010-08-25T00:00:00Z,2010,FA,First,After
50013097,2012,FA,NA,6,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPERIENCE AUG,P,2012-08-29T00:00:00Z,2012,FA,First,Before
50013604,2010,FA,NA,8,H,PED  016  B,PED016,LAVIDA WILDERNESS EXP:AUG INC,P,2010-08-25T00:00:00Z,2010,FA,First,Before
50004179,2010,SP,4Q,5,H,PED  015  B1,PED015,DISCOVERY EXPEDITION,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50013198,2012,SP,NA,7,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPERIENCE MAY,P,2012-08-29T00:00:00Z,2012,FA,First,After
50013218,2011,FA,1Q,7,H,PED  015  D2,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50004475,2011,FA,1Q,6,H,PED  015  D3,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50012371,2010,SP,NA,5,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,P,2010-08-25T00:00:00Z,2010,FA,First,After
50012375,2011,SP,4Q,4,H,PED  015  C1,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50012404,2011,SP,4Q,6,H,PED  015  C1,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50013888,2014,FA,1Q,1,D,PED  015  C,PED015,DISCOVERY,NA,2013-08-28T00:00:00Z,2013,FA,NA,NA
50012531,2012,FA,1Q,5,H,PED  015  E,PED015,DISCOVERY,P,2012-08-29T00:00:00Z,2012,FA,NA,NA
50013974,2014,FA,1Q,8,H,PED  015  E,PED015,DISCOVERY,F,2014-08-27T00:00:00Z,2014,FA,NA,NA
50012596,2010,FA,NA,7,H,PED  016  B,PED016,LAVIDA WILDERNESS EXP:AUG INC,P,2010-08-25T00:00:00Z,2010,FA,First,Before
50016104,2011,FA,1Q,5,H,PED  015  D2,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50016131,2010,FA,2Q,1,D,PED  015  G1,PED015,DISCOVERY EXPEDITION SO/JR/SR,NA,2009-08-26T00:00:00Z,2009,FA,NA,NA
50016131,2011,FA,2Q,6,H,PED  015  G1,PED015,DISCOVERY - UPPERCLASS,P,2009-08-26T00:00:00Z,2009,FA,NA,NA
50016164,2012,SP,NA,6,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPERIENCE MAY,P,2012-08-29T00:00:00Z,2012,FA,First,After
50016166,2011,FA,1Q,11,H,PED  015  C2,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50013289,2011,FA,2Q,6,H,PED  015  G1,PED015,DISCOVERY - UPPERCLASS,P,2011-01-20T00:00:00Z,2010,SP,NA,NA
50013327,2014,FA,1Q,6,H,PED  015  A,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50020546,2010,SP,NA,10,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,W,2010-08-25T00:00:00Z,2010,FA,First,After
50013985,2011,FA,1Q,6,H,PED  015  A3,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50014026,2010,FA,NA,3,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP:AUG CURRENT,P,2009-08-26T00:00:00Z,2009,FA,Second,NA
50016169,2012,FA,1Q,5,H,PED  015  A,PED015,DISCOVERY,P,2012-08-29T00:00:00Z,2012,FA,NA,NA
50020909,2010,FA,NA,6,H,PED  016  B,PED016,LAVIDA WILDERNESS EXP:AUG INC,P,2010-08-25T00:00:00Z,2010,FA,First,Before
50016172,2011,SP,4Q,5,D,PED  015  E1,PED015,DISCOVERY,NA,2011-08-24T00:00:00Z,2011,FA,NA,NA
50016172,2012,FA,NA,5,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPERIENCE AUG,P,2011-08-24T00:00:00Z,2011,FA,Second,NA
50021243,2010,FA,1Q,3,H,PED  015  A3,PED015,DISCOVERY EXPEDITION FRESHMEN,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50014068,2010,FA,NA,5,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP:AUG CURRENT,P,2009-08-26T00:00:00Z,2009,FA,Second,NA
50016182,2011,FA,NA,7,H,PED  016  B,PED016,LAVIDA: AUGUST,P,2011-08-24T00:00:00Z,2011,FA,First,Before
50013357,2010,FA,NA,6,H,PED  016  B,PED016,LAVIDA WILDERNESS EXP:AUG INC,P,2010-08-25T00:00:00Z,2010,FA,First,Before
50022040,2010,FA,1Q,6,D,PED  015  A1,PED015,DISCOVERY EXPEDITION FRESHMEN,NA,2010-08-25T00:00:00Z,2010,FA,NA,NA
50022040,2010,SP,4Q,8,H,PED  015  D1,PED015,DISCOVERY,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50022719,2010,FA,1Q,5,H,PED  015  E2,PED015,DISCOVERY EXPEDITION FRESHMEN,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50016186,2012,FA,NA,7,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPERIENCE AUG,P,2012-08-29T00:00:00Z,2012,FA,First,Before
50016210,2012,FA,1Q,5,H,PED  015  E,PED015,DISCOVERY,P,2012-08-29T00:00:00Z,2012,FA,NA,NA
50016237,2011,SP,4Q,1,H,PED  015  D1,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50016244,2012,SP,NA,6,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPERIENCE MAY,P,2012-08-29T00:00:00Z,2012,FA,First,After
50013383,2010,FA,1Q,6,H,PED  015  B1,PED015,DISCOVERY EXPEDITION FRESHMEN,P,2009-08-26T00:00:00Z,2009,FA,NA,NA
50023027,2011,FA,1Q,5,H,PED  015  A3,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50013384,2010,FA,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP:AUG CURRENT,P,2009-08-26T00:00:00Z,2009,FA,Second,NA
50013495,2010,SP,4Q,6,H,PED  015  E2,PED015,DISCOVERY EXPEDITION,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50013588,2011,SP,4Q,5,H,PED  015  B2,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50016351,2010,FA,1Q,3,D,PED  015  A3,PED015,DISCOVERY EXPEDITION FRESHMEN,NA,2009-08-26T00:00:00Z,2009,FA,NA,NA
50016598,2011,SP,NA,10,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP  MAY,P,2011-08-24T00:00:00Z,2011,FA,First,After
50017023,2010,SP,4Q,7,H,PED  015  C2,PED015,DISCOVERY EXPEDITION,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50024309,2010,FA,2Q,1,H,PED  015  J1,PED015,DISCOVERY EXPEDITION SO/JR/SR,P,2010-01-13T00:00:00Z,2009,SP,NA,NA
50014117,2010,FA,NA,6,H,PED  016  B,PED016,LAVIDA WILDERNESS EXP:AUG INC,P,2010-08-25T00:00:00Z,2010,FA,First,Before
50017611,2010,FA,NA,7,H,PED  016  B,PED016,LAVIDA WILDERNESS EXP:AUG INC,P,2010-08-25T00:00:00Z,2010,FA,First,Before
50018650,2010,SP,4Q,6,H,PED  015  E2,PED015,DISCOVERY EXPEDITION,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50025003,2010,FA,1Q,4,D,PED  015  C2,PED015,DISCOVERY EXPEDITION FRESHMEN,NA,2010-08-25T00:00:00Z,2010,FA,NA,NA
50025020,2010,FA,NA,2,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP:AUG CURRENT,P,2009-08-26T00:00:00Z,2009,FA,Second,NA
50014579,2011,FA,2Q,1,D,PED  015  J1,PED015,DISCOVERY - UPPERCLASS,NA,2011-01-20T00:00:00Z,2010,SP,NA,NA
50014809,2010,SP,4Q,6,H,PED  015  B1,PED015,DISCOVERY EXPEDITION,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50018837,2011,FA,NA,5,H,PED  016  B,PED016,LAVIDA: AUGUST,P,2011-08-24T00:00:00Z,2011,FA,First,Before
50018856,2012,FA,1Q,3,H,PED  015  D,PED015,DISCOVERY,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50018957,2010,FA,1Q,5,H,PED  015  A2,PED015,DISCOVERY EXPEDITION FRESHMEN,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50019116,2010,FA,NA,8,H,PED  016  B,PED016,LAVIDA WILDERNESS EXP:AUG INC,P,2010-08-25T00:00:00Z,2010,FA,First,Before
50019280,2010,FA,NA,9,H,PED  016  C,PED016,LAVIDA WILDERNESS EXP:JUN INCOMING,P,2010-08-25T00:00:00Z,2010,FA,First,Before
50016044,2011,SP,NA,8,D,PED  016  A,PED016,LAVIDA WILDERNESS EXP  MAY,NA,2011-01-20T00:00:00Z,2010,SP,Second,NA
50025188,2011,FA,1Q,5,D,PED  015  E3,PED015,DISCOVERY,NA,2011-08-24T00:00:00Z,2011,FA,NA,NA
50025188,2011,SP,4Q,2,H,PED  015  A2,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50025217,2011,SP,4Q,1,H,PED  015  E2,PED015,DISCOVERY,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50025328,2010,FA,NA,5,H,PED  016  C,PED016,LAVIDA WILDERNESS EXP:JUN INCOMING,P,2010-08-25T00:00:00Z,2010,FA,First,Before
50016304,2010,FA,1Q,9,H,PED  015  A2,PED015,DISCOVERY EXPEDITION FRESHMEN,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50016306,2011,FA,2Q,9,H,PED  015  F1,PED015,DISCOVERY - UPPERCLASS,P,2011-08-24T00:00:00Z,2011,FA,NA,NA
50025378,2010,FA,1Q,5,H,PED  015  B1,PED015,DISCOVERY EXPEDITION FRESHMEN,F,2010-08-25T00:00:00Z,2010,FA,NA,NA
50025378,2011,SP,4Q,4,D,PED  015  A1,PED015,DISCOVERY,NA,2010-08-25T00:00:00Z,2010,FA,NA,NA
50025544,2010,SP,NA,1,D,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,NA,2010-08-25T00:00:00Z,2010,FA,First,After
50025544,2011,FA,NA,3,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPERIENCE,P,2010-08-25T00:00:00Z,2010,FA,Second,NA
50028091,2010,SP,4Q,3,H,PED  015  E1,PED015,DISCOVERY EXPEDITION,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50016072,2012,SP,4Q,7,H,PED  015  A,PED015,DISCOVERY,P,2012-08-29T00:00:00Z,2012,FA,NA,NA
50028512,2010,FA,2Q,6,H,PED  015  F2,PED015,DISCOVERY EXPEDITION SO/JR/SR,P,2009-08-26T00:00:00Z,2009,FA,NA,NA
50028528,2010,FA,1Q,5,D,PED  015  B1,PED015,DISCOVERY EXPEDITION FRESHMEN,NA,2010-08-25T00:00:00Z,2010,FA,NA,NA
50028528,2011,SP,4Q,5,H,PED  015  A2,PED015,DISCOVERY,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50020054,2010,FA,1Q,4,H,PED  015  A2,PED015,DISCOVERY EXPEDITION FRESHMEN,P,2010-08-25T00:00:00Z,2010,FA,NA,NA
50028559,2010,FA,NA,9,D,PED  016  A,PED016,LAVIDA WILDERNESS EXP:AUG CURRENT,NA,2009-08-26T00:00:00Z,2009,FA,Second,NA
50028729,2010,SP,NA,6,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,P,2010-08-25T00:00:00Z,2010,FA,First,After
50028559,2011,FA,2Q,10,D,PED  015  G1,PED015,DISCOVERY - UPPERCLASS,NA,2009-08-26T00:00:00Z,2009,FA,NA,NA
50028559,2011,SP,4Q,5,H,PED  015  A1,PED015,DISCOVERY,P,2009-08-26T00:00:00Z,2009,FA,NA,NA
50028745,2011,FA,NA,9,H,PED  016  C,PED016,LAVIDA: JUNE,P,2011-08-24T00:00:00Z,2011,FA,First,Before
50028584,2010,FA,1Q,5,D,PED  015  D1,PED015,DISCOVERY EXPEDITION FRESHMEN,NA,2010-08-25T00:00:00Z,2010,FA,NA,NA
50028746,2012,FA,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPERIENCE AUG,P,2012-08-29T00:00:00Z,2012,FA,First,Before
50028783,2010,FA,NA,6,H,PED  016  B,PED016,LAVIDA WILDERNESS EXP:AUG INC,P,2010-08-25T00:00:00Z,2010,FA,First,Before
50028584,2010,SP,NA,6,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP MAY,P,2010-08-25T00:00:00Z,2010,FA,First,After
50025925,2011,FA,NA,5,H,PED  016  B,PED016,LAVIDA: AUGUST,P,2011-08-24T00:00:00Z,2011,FA,First,Before
50028824,2010,FA,1Q,1,H,PED  015  C1,PED015,DISCOVERY EXPEDITION FRESHMEN,W,2009-08-26T00:00:00Z,2009,FA,NA,NA
50028631,2010,SP,NA,10,H,PED  016  B,PED016,LAVIDA WILDERNESS EXP JUNE,P,2010-08-25T00:00:00Z,2010,FA,First,After
50026118,2013,FA,NA,7,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPERIENCE JULY,P,2013-08-28T00:00:00Z,2013,FA,First,Before
50028876,2011,SP,NA,6,H,PED  016  A,PED016,LAVIDA WILDERNESS EXP  MAY,P,2011-08-24T00:00:00Z,2011,FA,First,After
